2,4,6,4,96,1.0,1,1,0.10903354502546249,0.5853565177612666,0.6036490814142863,0.5925326787368064,0.5039767678992866,0.5709142568404343,0.5546334664099664,0.4867879148149116,3.777331590652466
2,2,3,8,96,0.2,1,1,0.08142986153452418,0.6108909982828786,0.5872074244141569,0.5406102479610718,0.5372543055350295,0.6472918626533181,0.5680606074280293,0.5620178814311609,5.276091814041138
2,4,8,8,96,0.1,1,1,0.0781629362458141,0.5956968297367105,0.6127376551121657,0.5271391505663878,0.1807256815929785,0.6093535188074757,0.5114564206648053,0.17995459880568457,3.126192569732666
2,4,6,4,96,1.0,1,1,0.10904184430943628,0.5859384955663501,0.6050474643833209,0.5553003669296638,0.5238310295917032,0.5716968178659712,0.5376576390449611,0.515316819763343,14.58884334564209
2,4,6,4,96,1.0,1,2,0.1066366049110325,0.6343622994346596,0.6529836755049453,0.5998185196393222,0.41429288722930685,0.6113425333199617,0.5816171163933416,0.41083300856604127,10.132898092269897
2,4,6,4,96,1.0,2,1,0.1109480774333588,0.5876546404614794,0.5900246819332928,0.5457073895101097,0.5214461438363013,0.562143677234855,0.5450385631062162,0.5158581948541581,13.908483982086182
2,4,6,4,96,1.0,2,2,0.10689870002352635,0.6252527564492005,0.6235027911269109,0.6069927479192103,0.493478848390033,0.596521695928571,0.5788443355515637,0.47114665502555203,13.951831579208374
2,2,3,8,96,0.2,1,1,0.0815092270144812,0.612746542356429,0.5872659151684239,0.5472485542539929,0.42883655389992476,0.6503636444219764,0.5762684672346876,0.4508333729317722,21.600820302963257
2,2,3,8,96,0.2,1,2,0.07965719255706975,0.6419870251827112,0.6413005196603997,0.6031134971382072,0.42853401223550547,0.6725418445702822,0.6253642655998883,0.4468091800178723,12.064755916595459
2,2,3,8,96,0.2,2,1,0.07937888701196999,0.602207929191346,0.6712511211555217,0.6196599590631683,0.4980426526347006,0.634508742407312,0.5842714833604449,0.4820896681126744,3.87937331199646
2,2,3,8,96,0.2,2,2,0.07771960213812175,0.6453824089595017,0.7055574429020097,0.659039076990725,0.4480987374138394,0.6751612389215489,0.6361168358921668,0.43768326967111093,5.30077338218689
2,2,3,8,96,0.2,3,1,0.08084852024330758,0.5829985966438693,0.6295795560945573,0.5898176412394368,0.5040089701986726,0.6454158718504028,0.6124179252034206,0.5038585045356327,3.7693309783935547
2,2,3,8,96,0.2,3,2,0.07861843876889907,0.6538313009747589,0.685012914881071,0.6483048038619996,0.5068534927631295,0.690139619932829,0.6538385515488491,0.500775190867904,3.7929205894470215
2,2,3,8,96,0.2,4,1,0.08050228072182275,0.5965569292810927,0.5900890042786646,0.5581541570787442,0.5594152796206554,0.6346018739704425,0.5695198295244118,0.5704333682201609,4.041993856430054
2,2,3,8,96,0.2,4,2,0.079371223340683,0.6319640112978683,0.6346534442599012,0.5731345616391846,0.5136520181794402,0.6794845221819997,0.6075756819740455,0.5258301448004822,3.6197898387908936
2,2,3,8,96,0.2,5,1,0.0794110219738413,0.6131466259726983,0.6890178470841559,0.598894730777506,0.5229953132626323,0.6484743857059141,0.5567396902798276,0.5039020800806004,14.307319402694702
2,2,3,8,96,0.2,5,2,0.07590680966608197,0.6886643031938382,0.7150916782049016,0.6298115982873881,0.38006523106204027,0.7111866130008148,0.6323550388844821,0.37949705039772635,3.6458957195281982
2,2,3,8,96,0.2,6,1,0.08127640352819593,0.5886619551661365,0.5861284971896306,0.5640983608144864,0.5150341794844383,0.6355350086471702,0.575721369770906,0.5193496871367315,19.356119632720947
2,2,3,8,96,0.2,6,2,0.07908342423560305,0.6289480295914726,0.6166638825117875,0.5913996820704066,0.46701674039043606,0.6572679577727619,0.6108014246968065,0.47443485684445885,20.24767279624939
2,2,3,8,96,0.2,7,1,0.08116634142560418,0.5897345025307703,0.6192283914744408,0.5839631071388574,0.35859998082923805,0.6441659803559359,0.5989366976684384,0.358570581740554,19.83234214782715
2,2,3,8,96,0.2,7,2,0.07807276224058791,0.6562201532902442,0.6596969180599426,0.6086031722479319,0.46003706416797224,0.6991586770471453,0.6407160212644663,0.47297301658027613,17.99726891517639
2,2,3,8,96,0.2,8,1,0.08040358298913466,0.5971703307730499,0.6203474685086278,0.5840616995505515,0.44437481246781235,0.5728130338272046,0.5451352968948036,0.44150214427805323,19.639763832092285
2,2,3,8,96,0.2,8,2,0.07879824312656274,0.6389461909154268,0.6316776217218272,0.587697738096641,0.428437400514414,0.5976723371311701,0.5625897897074893,0.4299290147578627,20.11817455291748
2,2,3,8,96,0.2,9,1,0.08019406718612988,0.5921617899523687,0.6670311065263123,0.596471536312364,0.5342003011019626,0.6022953315054745,0.543161673298438,0.5081902616016142,17.876445055007935
2,2,3,8,96,0.2,9,2,0.0782749117641706,0.6370798348256974,0.6821299173726256,0.6523386393563816,0.4706456680993781,0.6286039167580096,0.5983809090894862,0.45198117644682345,3.2035276889801025
2,2,3,8,96,0.2,10,1,0.0816118352780101,0.5968705607639122,0.6355320538971686,0.6214207938597246,0.5051475263669838,0.6086058338314221,0.564921685352389,0.4904618702259868,3.549345016479492
2,2,3,8,96,0.2,10,2,0.08028968492686803,0.6376441598323892,0.6450312396352393,0.6305706164512914,0.47452676941548433,0.6343769372413877,0.6028566281409274,0.47446560672396115,6.6717448234558105
2,4,8,8,96,0.1,1,1,0.07823387271208113,0.5953915486810951,0.6141647244134136,0.5758226534238495,0.33225502476314056,0.6101546329323364,0.5726611051669485,0.336215397359491,3.0309524536132812
2,4,8,8,96,0.1,1,2,0.07708778392101209,0.624426723092983,0.6329522462476229,0.5243944860196609,0.13535738243681114,0.6219176165178536,0.5163692309764386,0.13925080625393496,2.6535263061523438
2,4,8,8,96,0.1,2,1,0.07716918546703429,0.5935488654579831,0.5872077392655993,0.5102617134004493,0.20342197696598135,0.6491611605108959,0.5389614571896492,0.204460062573425,7.960001468658447
2,4,8,8,96,0.1,2,2,0.07631265735906562,0.6347657860769286,0.6074628881447752,0.5663067446365648,0.4814121754071809,0.6600583485067135,0.6092190704931109,0.49479360369384745,13.635259628295898
2,4,8,8,96,0.1,3,1,0.07786596733025124,0.5600475011384476,0.6440074546548088,0.6256285250289205,0.4538370833482234,0.6121804567527179,0.5988895257466172,0.447790678522573,9.647594451904297
2,4,8,8,96,0.1,3,2,0.07587049116904063,0.6221798677063177,0.6332293128705849,0.5853585266911542,0.37131866379794715,0.6315153234392724,0.6056867773640237,0.37559599242617553,2.7123374938964844
2,4,8,8,96,0.1,4,1,0.0760475101728337,0.6019126754183083,0.5911438226707865,0.5145491649732898,0.15093843956601088,0.5635699239482668,0.49486630977468093,0.13616901814658708,14.013347864151001
2,4,8,8,96,0.1,4,2,0.07513858779185487,0.6275944667664952,0.6098150649919778,0.5711595125080756,0.37622668978178814,0.5930230924348768,0.5752991384468482,0.3645999736868091,12.252121448516846
2,4,8,8,96,0.1,5,1,0.07879278933008511,0.5926580902517388,0.650011115439623,0.5884200902347875,0.3661382978690651,0.6244726649941433,0.5775568448531628,0.37012349518891263,13.769377946853638
2,4,8,8,96,0.1,5,2,0.07742522742556429,0.6204221109535601,0.685246695045785,0.5100358582088678,0.5110434825520667,0.6553668335307979,0.5300935497078726,0.5383860557950675,13.73468542098999
2,4,8,8,96,0.1,6,1,0.07740638606335926,0.5983522058133867,0.5944586493949882,0.550986348480836,0.44721007990430106,0.6535244088888437,0.6006712079458267,0.4649521548923874,13.591963052749634
2,4,8,8,96,0.1,6,2,0.07521816724161992,0.6579072990981104,0.6646027327144443,0.6231203300968488,0.5172909132645883,0.7109912550439464,0.6550550629038848,0.522183073660004,7.021099805831909
2,4,8,8,96,0.1,7,1,0.07826409801498227,0.593951152240632,0.6205356517945436,0.5634595030393549,0.5044724083787524,0.632886689756209,0.5635173349855206,0.5087916961969963,13.97641921043396
2,4,8,8,96,0.1,7,2,0.07759260694528448,0.616916563150517,0.6291231546961412,0.5754734439667485,0.4948897382846629,0.6375593612871541,0.5665990073161082,0.4991615260164365,14.01482343673706
2,4,8,8,96,0.1,8,1,0.07741536855357906,0.5768861603888968,0.6063122836506052,0.492387772419341,0.10458601646209367,0.6381335026702069,0.5107495904506247,0.1034596436944196,13.682400226593018
2,4,8,8,96,0.1,8,2,0.07597106581353358,0.6299709666367717,0.6231718701887132,0.5957049830471564,0.403019189736988,0.6583935943055901,0.6108062198743659,0.4117496122913361,2.30039644241333
2,4,8,8,96,0.1,9,1,0.07711035875556242,0.6085405968777846,0.5641770303983636,0.4916037483354741,0.11697806920831237,0.6113323227097405,0.5147863358535458,0.12536544209751074,2.218024730682373
2,4,8,8,96,0.1,9,2,0.0775472480867594,0.6199073103662367,0.5969553840893087,0.5426610207841459,0.4647314322617292,0.618202106322604,0.5611489647931661,0.4809820894739395,2.5703847408294678
2,4,8,8,96,0.1,10,1,0.07676135101739727,0.5811401921146021,0.6397335303588979,0.5648618660087393,0.5341720901927318,0.6505759611915607,0.5572018820272837,0.5277923927117114,2.497321605682373
2,4,8,8,96,0.1,10,2,0.07524824223776456,0.6255229690546057,0.6504618353315258,0.623390133461305,0.46757389102321634,0.6661979879067857,0.6286591635366672,0.4675504913496292,2.77937912940979
2,4,4,6,96,0.8,1,1,0.10357552328205952,0.6017870851121042,0.6121578304881244,0.5703272749593054,0.5168565333295526,0.6263649044276656,0.5700675578889239,0.5132318297099955,7.041945219039917
2,4,4,6,96,0.8,1,2,0.10078616698530073,0.6567098316709618,0.6710079136161539,0.6417410715896528,0.5473088721645661,0.6819368268992436,0.6338450785731821,0.5391198983262041,3.550611734390259
2,4,4,6,96,0.8,2,1,0.10530886881215602,0.5693773121024466,0.5930084804452191,0.5745111131503773,0.4668064054887407,0.5842959972703698,0.5790112289167482,0.46809400356641445,9.071669816970825
2,4,4,6,96,0.8,2,2,0.10386484387862197,0.6141590514590844,0.6239996499648396,0.5678057124977967,0.5395268188504764,0.6134439706627823,0.5599939934490404,0.539482685048329,3.839423418045044
